activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113050301.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,2,2,65000.0,,,,3,,,,,,180,,,2,2,2,2,135000,1,3,3,5,1,,40.0,49,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,4,,,,3407,15.53,92400,93.31,1122,1385,66
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100400.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,75000.0,84.114,7.5,0.34,2,,,,,,300,,,2,1,2,2,315000,1,1,3,5,1,,321.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5268,26.27,92400,113.14,1359,1930,49
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109355001.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,75000.0,81.827,7.5,0.34,2,,,,,,300,,,2,1,2,2,255000,1,1,3,5,1,,208.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,6051,8.89,92400,86.68,1713,2441,42
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113000900.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,55000.0,35.714,,,3,,,,,,300,,,2,1,2,2,145000,1,1,3,5,1,,48.0,,9,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,,1,1,6,,,,,7,,,,2870,73.45,92400,47.84,353,1263,0
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057200901.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,2,2,35000.0,78.063,7.75,1.96,2,110.0,,0.0,,,180,,,2,2,2,2,355000,1,1,3,5,1,,82.0,36,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4152,23.55,92400,120.3,948,1121,23
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049007722.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,85000.0,84.655,7.5,0.14,2,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,83.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,3673,57.2,100900,53.32,871,1341,61
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113000100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,35000.0,71.473,7.75,,3,,,,,,300,,,2,1,2,2,95000,1,1,3,5,1,,89.0,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3005,90.85,92400,45.02,869,1385,62
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049008170.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,15000.0,82.622,,,3,,,,,,,,,2,1,2,2,195000,1,1,3,5,1,,37.0,>60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,3,,,,5083,24.45,100900,99.41,1548,1736,40
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165031602.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,35000.0,93.395,7.75,2.2,2,110.0,,0.0,,,60,,,2,2,2,2,515000,1,1,3,5,1,,148.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,6166,13.77,102300,145.42,934,1524,20
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113001801.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,15000.0,33.333,,,3,,,,,,300,,,2,1,2,2,45000,1,1,3,5,1,,40.0,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,7,,,,2449,51.08,92400,30.15,264,973,65
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165030101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,65000.0,81.073,9.0,1.78,2,,,,,,300,,,2,1,2,2,225000,1,1,3,5,1,,119.0,30%-<36%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4210,6.06,102300,92.95,1261,1476,42
2023,549300N1YEXP02MHBR47,18140,OH,39089.0,39089752801.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,2,2,55000.0,84.672,9.0,3.49,2,110.0,,0.0,,,120,,,2,2,2,2,295000,1,1,3,5,1,,93.0,36,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4184,9.56,100900,121.4,1074,1460,35
2023,549300N1YEXP02MHBR47,99999,OH,39071.0,39071954700.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,25000.0,60.955,7.75,0.54,2,,,,,,300,,,2,1,2,2,105000,2,1,1,1,1,,106.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,6222,4.52,79500,80.19,1589,2188,41
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049003700.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,115000.0,99.886,,,3,,,,,,,,,2,1,2,2,445000,1,1,3,5,1,,29.0,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,1,6.0,,,3389,57.33,100900,86.48,663,1550,0
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023002200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,95000.0,85.815,9.25,2.03,2,,,,,,300,,,2,1,2,2,255000,1,1,3,5,1,,83.0,39,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,4362,10.45,84500,149.37,1428,1737,51
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049007048.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,45000.0,49.221,6.75,1.01,2,110.0,,0.0,,,60,,,2,2,2,2,345000,1,1,3,5,1,,101.0,41,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,6388,39.25,100900,128.47,1725,2085,31
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113004200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,2,0,2,1,2,2,2,2,2,25000.0,50.667,7.5,2.07,3,,,,,,120,,,2,2,2,2,65000,1,1,3,5,1,,42.0,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,1996,94.74,92400,50.58,449,1254,68
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113000400.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,25000.0,11.667,,,3,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,156.0,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,6,,,,3783,92.78,92400,58.48,962,1804,69
2023,549300N1YEXP02MHBR47,18140,OH,39159.0,39159050501.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,2,2,65000.0,91.73,,,3,,,,,,180,,,2,2,2,2,285000,1,1,3,5,1,,75.0,50%-60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,3,1.0,,,4613,12.01,100900,108.44,853,1446,22
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049007553.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,2,2,1,2,135000.0,93.453,9.25,1.71,2,,,,,,300,,,2,1,2,2,315000,1,1,3,5,1,,178.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5731,86.53,100900,51.21,394,835,18
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113040203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,15000.0,57.154,,,3,,,,,,300,,,2,1,2,2,125000,1,1,3,5,1,,11.0,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,1,,,,2646,17.46,92400,136.15,1104,1027,29
2023,549300N1YEXP02MHBR47,18140,OH,39045.0,39045033101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,4,2,2,1,2,105000.0,95.386,9.0,1.78,2,,,,,,300,,,2,1,2,2,485000,1,1,3,5,1,,161.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,4488,25.11,100900,94.25,1230,1435,33
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113000200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,2,2,2,2,2,15000.0,42.001,7.5,2.0,2,435.0,,0.0,,,60,,,2,2,2,2,125000,1,1,3,5,1,,70.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2175,89.1,92400,48.09,341,1203,67
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049006353.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,115000.0,71.374,7.5,0.32,2,,,,,,300,,,2,1,2,2,375000,1,1,3,5,1,,93.0,45,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4806,36.97,100900,91.87,944,1560,44
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023003002.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,2,1,2,1,2,35000.0,17.578,7.5,-0.04,3,,,,,,300,,,2,1,2,2,255000,1,1,3,5,1,,90.0,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,3669,7.2,84500,123.03,1427,1659,58
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113003300.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,2,1,2,1,2,25000.0,27.473,9.0,1.64,3,,,,,,300,,,2,1,2,2,95000,1,1,3,5,1,,16.0,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,5076,30.4,92400,55.61,992,2151,0
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049009337.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,2,2,25000.0,54.827,,,3,,,,,,60,,,2,2,2,2,155000,1,1,3,5,1,,32.0,50%-60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,7,,,,4416,89.7,100900,52.73,545,1274,46
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049000310.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000.0,84.914,7.5,0.14,2,,,,,,300,,,2,1,2,2,245000,1,1,3,5,1,,66.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,3377,38.79,100900,73.86,699,1383,60
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109365001.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,2,2,2,1,2,25000.0,88.868,,,3,,,,,,300,,,2,1,2,2,335000,1,1,3,5,1,,145.0,20%-<30%,8,9,2,,,,,1,12.0,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,7,,,,3715,21.02,92400,132.55,860,1190,23
2023,549300N1YEXP02MHBR47,17140,OH,39061.0,39061005800.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,2,2,25000.0,50.364,7.5,2.04,2,435.0,,0.0,,,120,,,2,2,2,2,165000,1,1,3,5,1,,49.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5166,68.97,102300,76.32,1208,2047,68
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057280101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,2,2,55000.0,63.47,6.75,1.19,2,110.0,,0.0,,,60,,,2,2,2,2,425000,1,1,3,5,1,,206.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2639,6.67,92400,133.56,943,1077,44
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113002700.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,35000.0,48.201,7.5,0.28,2,,,,,,300,,,2,1,2,2,135000,1,1,3,5,1,,63.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,1997,16.22,92400,65.81,728,1103,78
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109390100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000.0,38.998,7.5,-0.13,2,,,,,,300,,,2,1,2,2,715000,1,1,3,5,1,,104.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,6,,,,,10,,,,4877,4.78,92400,121.88,1077,1391,62
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109365302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,55000.0,,,,3,,,,,,,,,2,1,2,2,135000,1,1,3,5,1,,88.0,39,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,7,,,,6024,10.08,92400,151.39,1946,2161,33
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023003301.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,55000.0,91.534,9.0,3.21,2,110.0,,0.0,,,180,,,2,2,2,2,205000,1,1,3,5,1,,121.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3652,7.64,84500,120.34,1172,1432,53
2023,549300N1YEXP02MHBR47,17140,OH,39017.0,39017012500.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,85000.0,73.567,8.5,2.879,2,110.0,,0.0,,,180,,,2,2,2,2,245000,1,1,3,5,1,,117.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5024,18.45,102300,106.69,1597,1796,47
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057240304.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,15000.0,35.128,7.5,0.06,2,,,,,,300,,,2,1,2,2,275000,1,1,3,5,1,,140.0,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4275,19.63,92400,130.99,1555,1708,25
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049008822.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,1,4,2,2,2,2,5000.0,67.6,,,3,,,,,,180,,,2,2,2,2,125000,1,1,3,5,1,,31.0,44,8,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,3,4.0,,,4134,38.58,100900,78.89,868,1430,33
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100102.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,4,2,2,2,2,55000.0,72.876,7.5,2.21,2,110.0,,0.0,,,120,,,2,2,2,2,265000,1,1,3,5,1,,174.0,20%-<30%,9,8,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5903,31.24,92400,119.64,2048,2566,35
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113050106.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,25000.0,61.371,6.75,0.75,2,110.0,,0.0,,,60,,,2,2,2,2,285000,1,1,3,5,1,,146.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6119,24.45,92400,146.91,1302,1541,25
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023002200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,2,2,2,1,2,75000.0,73.26,7.5,0.32,3,,,,,,300,,,2,1,2,2,295000,1,1,3,5,1,,170.0,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,4362,10.45,84500,149.37,1428,1737,51
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113125104.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,45000.0,99.919,9.0,1.56,2,,,,,,300,,,2,1,2,2,205000,1,1,3,5,1,,135.0,41,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,4319,26.44,92400,135.3,1441,1734,40
2023,549300N1YEXP02MHBR47,99999,OH,39027.0,39027965100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,115000.0,79.648,7.75,2.45,2,435.0,,0.0,,,180,,,2,2,2,2,235000,1,1,3,5,1,,71.0,37,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4271,5.53,79500,114.55,1190,1720,45
2023,549300N1YEXP02MHBR47,17140,OH,39025.0,39025040203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,25000.0,73.233,9.0,1.78,2,,,,,,300,,,2,1,2,2,235000,1,1,3,5,1,,91.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,6230,8.19,102300,91.65,1978,2238,33
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,62.624,7.5,0.28,2,,,,,,300,,,2,1,2,2,205000,1,1,3,5,1,,86.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4660,28.05,92400,110.92,1380,1655,53
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113021302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,35000.0,47.206,7.5,-0.13,2,,,,,,300,,,2,1,2,2,175000,1,1,3,5,1,,74.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,2067,16.5,92400,89.18,582,857,63
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023000500.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,4,2,2,2,2,15000.0,66.154,,,3,,,,,,60,,,2,2,2,2,65000,1,1,3,5,1,,112.0,<20%,8,9,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,3,4.0,,,1690,20.53,84500,54.07,184,767,0
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113125104.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,15000.0,65.071,6.25,-1.03,2,,,,,,300,,,2,1,2,2,255000,1,1,3,5,1,,89.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4319,26.44,92400,135.3,1441,1734,40
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165030503.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,55000.0,96.763,,,3,,,,,,300,,,2,1,2,2,155000,1,1,3,5,1,,34.0,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,,1,1,6,,,,,7,,,,5682,10.82,102300,113.81,1792,2143,42
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100201.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,88.362,,,3,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,38.0,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,1,,,,4736,34.33,92400,97.89,1118,1727,50
2023,549300N1YEXP02MHBR47,99999,OH,39027.0,39027964800.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,3,0,2,1,4,2,2,1,2,105000.0,87.902,,,3,,,,,,300,,,2,1,2,2,385000,1,1,3,5,1,,139.0,41,9,8,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,1,,,,4874,6.87,79500,107.73,1740,2320,33
